"neighborhood","url","ds","area","title.short"
"flatbush","www.dnainfo.com/new-york/20151123/prospect-lefferts-gardens/video-baby-red-pandas-join-prospect-park-zoo","20151123","prospect-lefferts-gardens","video baby red pandas join prospect park zoo"
"flatbush","www.dnainfo.com/new-york/20151117/financial-district/14-new-restaurants-for-you-try","20151117","financial-district","14 new restaurants for you try"
"flatbush","www.dnainfo.com/new-york/20151116/flatbush/earn-1350-hour-as-emergency-snow-laborer-this-winter-city-says","20151116","flatbush","earn 1350 hour as emergency snow laborer this winter city says"
"flatbush","www.dnainfo.com/new-york/20151112/bed-stuy/13-things-do-brooklyn-neighborhoods-this-weekend","20151112","bed-stuy","13 things do brooklyn neighborhoods this weekend"
"flatbush","www.dnainfo.com/new-york/20151112/crown-heights/man-uses-cabbies-card-pay-for-fare-after-stealing-his-wallet-nypd","20151112","crown-heights","man uses cabbies card pay for fare after stealing his wallet nypd"
"flatbush","www.dnainfo.com/new-york/20151112/midtown/where-donate-this-holiday-season","20151112","midtown","where donate this holiday season"
"flatbush","www.dnainfo.com/new-york/20151111/crown-heights/crime-blotter-woman-finds-guns-bullets-closet-while-packing-move","20151111","crown-heights","crime blotter woman finds guns bullets closet while packing move"
"flatbush","www.dnainfo.com/new-york/20151026/fort-greene/person-shot-on-dekalb-avenue-monday-evening-fdny-says","20151026","fort-greene","person shot on dekalb avenue monday evening fdny says"
"flatbush","www.dnainfo.com/new-york/20151026/midtown/here-are-streets-that-will-close-during-nyc-marathon","20151026","midtown","here are streets that will close during nyc marathon"
"flatbush","www.dnainfo.com/new-york/20151022/prospect-lefferts-gardens/crime-blotter-purse-snatchings-investigated-prospect-lefferts-gardens","20151022","prospect-lefferts-gardens","crime blotter purse snatchings investigated prospect lefferts gardens"
"flatbush","www.dnainfo.com/new-york/20151021/gowanus/gowanus-pathmark-will-likely-close-after-sale-union-says","20151021","gowanus","gowanus pathmark will likely close after sale union says"
"flatbush","www.dnainfo.com/new-york/20151014/new-york-city/36-halloween-events-for-kids-teens-city","20151014","new-york-city","36 halloween events for kids teens city"
"flatbush","www.dnainfo.com/new-york/20151014/flatbush/man-gunned-down-flatbush-drive-by-nypd-says","20151014","flatbush","man gunned down flatbush drive by nypd says"
"flatbush","www.dnainfo.com/new-york/20151014/williamsburg/brooklyns-priciest-retail-rents-williamsburgs-bedford-ave-leads-pack","20151014","williamsburg","brooklyns priciest retail rents williamsburgs bedford ave leads pack"
"flatbush","www.dnainfo.com/new-york/20151009/east-flatbush/man-shot-killed-east-flatbush-police-say","20151009","east-flatbush","man shot killed east flatbush police say"
"flatbush","www.dnainfo.com/new-york/20151008/bed-stuy/14-things-do-your-brooklyn-neighborhood-this-weekend","20151008","bed-stuy","14 things do your brooklyn neighborhood this weekend"
"flatbush","www.dnainfo.com/new-york/20151007/prospect-lefferts-gardens/brooklyn-gas-odor-alarms-locals-but-source-remains-mystery","20151007","prospect-lefferts-gardens","brooklyn gas odor alarms locals but source remains mystery"
"flatbush","www.dnainfo.com/new-york/20151007/crown-heights/map-ps-289-grabs-top-english-test-ranking-brooklyns-district-17","20151007","crown-heights","map ps 289 grabs top english test ranking brooklyns district 17"
"flatbush","www.dnainfo.com/new-york/20150908/prospect-lefferts-gardens/map-8-new-businesses-opening-on-rogers-nostrand-prospect-lefferts","20150908","prospect-lefferts-gardens","map 8 new businesses opening on rogers nostrand prospect lefferts"
"flatbush","www.dnainfo.com/new-york/20150907/crown-heights/where-not-drive-during-west-indian-day-parade","20150907","crown-heights","where not drive during west indian day parade"
"flatbush","www.dnainfo.com/new-york/20150903/park-slope/crime-blotter-model-scammed-out-of-2500-police-say","20150903","park-slope","crime blotter model scammed out of 2500 police say"
"flatbush","www.dnainfo.com/new-york/20150903/flatbush/5-people-injured-large-brooklyn-house-fire-fdny-says","20150903","flatbush","5 people injured large brooklyn house fire fdny says"
"flatbush","www.dnainfo.com/new-york/20150831/east-flatbush/photos-crunch-time-at-mas-camp-where-carnival-costumes-are-made","20150831","east-flatbush","photos crunch time at mas camp where carnival costumes are made"
"flatbush","www.dnainfo.com/new-york/20150831/downtown-brooklyn/267-affordable-housing-units-coming-downtown-brooklyn-dumbo","20150831","downtown-brooklyn","267 affordable housing units coming downtown brooklyn dumbo"
"flatbush","www.dnainfo.com/new-york/20150831/prospect-lefferts-gardens/organic-juice-bar-opening-this-week-prospect-lefferts-gardens","20150831","prospect-lefferts-gardens","organic juice bar opening this week prospect lefferts gardens"
"flatbush","www.dnainfo.com/new-york/20150827/flatbush/nigerian-artist-laolu-senbanjo-on-race-community-flatbush","20150827","flatbush","nigerian artist laolu senbanjo on race community flatbush"
"flatbush","www.dnainfo.com/new-york/20150826/flatbush/8-year-old-girl-dies-after-being-struck-by-vehicle-flatbush-nypd-says","20150826","flatbush","8 year old girl dies after being struck by vehicle flatbush nypd says"
"flatbush","www.dnainfo.com/new-york/20150826/crown-heights/brooklyn-nail-salons-protest-increased-regulations-with-one-day-strike","20150826","crown-heights","brooklyn nail salons protest increased regulations with one day strike"
"flatbush","www.dnainfo.com/new-york/20150826/park-slope/bergen-street-comics-closing-after-6-years-business","20150826","park-slope","bergen street comics closing after 6 years business"
"flatbush","www.dnainfo.com/new-york/20150806/red-hook/12-things-do-your-brooklyn-neighborhood-this-weekend","20150806","red-hook","12 things do your brooklyn neighborhood this weekend"
"flatbush","www.dnainfo.com/new-york/20150805/prospect-lefferts-gardens/6-restoration-projects-works-for-prospect-park-alliance-says","20150805","prospect-lefferts-gardens","6 restoration projects works for prospect park alliance says"
"flatbush","www.dnainfo.com/new-york/20150805/clinton-hill/victim-clinton-hill-stabbing-dies-of-wounds-2-weeks-later-police-say","20150805","clinton-hill","victim clinton hill stabbing dies of wounds 2 weeks later police say"
"flatbush","www.dnainfo.com/new-york/20150804/bed-stuy/bed-stuy-street-wins-greenest-block-brooklyn-award","20150804","bed-stuy","bed stuy street wins greenest block brooklyn award"
"flatbush","www.dnainfo.com/new-york/20150731/crown-heights/brooklyn-man-indicted-for-killing-girlfriend-crown-heights-crash","20150731","crown-heights","brooklyn man indicted for killing girlfriend crown heights crash"
"flatbush","www.dnainfo.com/new-york/20150730/park-slope/crime-blotter-doctors-mercedes-stethoscope-stolen-outside-shake-shack","20150730","park-slope","crime blotter doctors mercedes stethoscope stolen outside shake shack"
"flatbush","www.dnainfo.com/new-york/20150728/flatbush/violent-target-arrest-video-began-with-fight-over-recycled-bottles-da-says","20150728","flatbush","violent target arrest video began with fight over recycled bottles da says"
"flatbush","www.dnainfo.com/new-york/20150727/flatbush/video-police-punch-suspect-during-arrest-brooklyn-target","20150727","flatbush","video police punch suspect during arrest brooklyn target"
"flatbush","www.dnainfo.com/new-york/20150723/bed-stuy/11-things-do-your-brooklyn-neighborhood-this-weekend","20150723","bed-stuy","11 things do your brooklyn neighborhood this weekend"
"flatbush","www.dnainfo.com/new-york/20150723/concourse/bobby-shmurdas-girlfriend-hid-shank-her-bra-for-him-at-rikers-da","20150723","concourse","bobby shmurdas girlfriend hid shank her bra for him at rikers da"
"flatbush","www.dnainfo.com/new-york/20150723/brownsville/man-indicted-for-string-of-home-invasions-targeting-brooklyn-women-da","20150723","brownsville","man indicted for string of home invasions targeting brooklyn women da"
"flatbush","www.dnainfo.com/new-york/20150714/fort-greene/map-area-around-barclays-center-had-150-car-crashes-so-far-this-year","20150714","fort-greene","map area around barclays center had 150 car crashes so far this year"
"flatbush","www.dnainfo.com/new-york/20150713/downtown-brooklyn/teens-on-bikes-grope-four-women-downtown-brooklyn-spree-police-say","20150713","downtown-brooklyn","teens on bikes grope four women downtown brooklyn spree police say"
"flatbush","www.dnainfo.com/new-york/20150713/fort-greene/barclays-center-crash-leaves-1-dead-3-hurt-officials-say","20150713","fort-greene","barclays center crash leaves 1 dead 3 hurt officials say"
"flatbush","www.dnainfo.com/new-york/20150710/east-village/open-house-agenda-3-co-ops-under-550k-see-this-weekend","20150710","east-village","open house agenda 3 co ops under 550k see this weekend"
"flatbush","www.dnainfo.com/new-york/20150710/park-slope/crime-blotter-2300-jeans-stolen-from-shop-across-from-barclays-center","20150710","park-slope","crime blotter 2300 jeans stolen from shop across from barclays center"
"flatbush","www.dnainfo.com/new-york/20150709/carroll-gardens/15-things-do-your-brooklyn-neighborhood-this-weekend","20150709","carroll-gardens","15 things do your brooklyn neighborhood this weekend"
"flatbush","www.dnainfo.com/new-york/20150707/downtown-brooklyn/shake-shack-unveils-chicken-sandwich-at-brooklyn-eateries","20150707","downtown-brooklyn","shake shack unveils chicken sandwich at brooklyn eateries"
"flatbush","www.dnainfo.com/new-york/20150706/flatbush/6-hurt-1-critically-flatbush-fire-fdny-says","20150706","flatbush","6 hurt 1 critically flatbush fire fdny says"
"flatbush","www.dnainfo.com/new-york/20150702/prospect-lefferts-gardens/crime-blotter-7k-copper-piping-stolen-from-626-flatbush-ave-work-site","20150702","prospect-lefferts-gardens","crime blotter 7k copper piping stolen from 626 flatbush ave work site"
"flatbush","www.dnainfo.com/new-york/20150629/crown-heights/crown-heights-co-working-space-awards-free-access-3-brooklyn-nonprofits","20150629","crown-heights","crown heights co working space awards free access 3 brooklyn nonprofits"
"flatbush","www.dnainfo.com/new-york/20150619/ditmas-park/open-house-agenda-3-houses-see-this-weekend","20150619","ditmas-park","open house agenda 3 houses see this weekend"
"flatbush","www.dnainfo.com/new-york/20150604/flatbush/brooklyn-artist-creates-mosaic-art-out-of-metrocards","20150604","flatbush","brooklyn artist creates mosaic art out of metrocards"
"flatbush","www.dnainfo.com/new-york/20150603/downtown-brooklyn/extell-buys-city-point-rights-with-plans-build-brooklyns-tallest-tower","20150603","downtown-brooklyn","extell buys city point rights with plans build brooklyns tallest tower"
"flatbush","www.dnainfo.com/new-york/20150601/ditmas-park/police-name-suspect-ditmas-park-murder","20150601","ditmas-park","police name suspect ditmas park murder"
"flatbush","www.dnainfo.com/new-york/20150601/bed-stuy/where-find-summer-activities-camps-for-your-kids-bed-stuy","20150601","bed-stuy","where find summer activities camps for your kids bed stuy"
"flatbush","www.dnainfo.com/new-york/20150528/prospect-lefferts-gardens/scammer-steals-1300-from-victim-after-praying-with-her-nypd-says","20150528","prospect-lefferts-gardens","scammer steals 1300 from victim after praying with her nypd says"
"flatbush","www.dnainfo.com/new-york/20150522/new-york-city/15-subway-lines-slated-for-service-changes-this-weekend","20150522","new-york-city","15 subway lines slated for service changes this weekend"
"flatbush","www.dnainfo.com/new-york/20150519/park-slope/four-people-arrested-after-violent-attack-brooklyn-mcdonalds-nypd","20150519","park-slope","four people arrested after violent attack brooklyn mcdonalds nypd"
"flatbush","www.dnainfo.com/new-york/20150515/fort-greene/mocada-planning-move-bam-south-building","20150515","fort-greene","mocada planning move bam south building"
"flatbush","www.dnainfo.com/new-york/20150518/prospect-lefferts-gardens/prospect-lefferts-gardens-working-moms-fundraise-for-new-web-series","20150518","prospect-lefferts-gardens","prospect lefferts gardens working moms fundraise for new web series"
"flatbush","www.dnainfo.com/new-york/20150518/downtown-brooklyn/boozy-mini-golf-downtown-brooklyn-yes-please","20150518","downtown-brooklyn","boozy mini golf downtown brooklyn yes please"
"flatbush","www.dnainfo.com/new-york/20150518/flatbush/mom-shot-while-watching-prospect-park-little-league-game-lucky-she-says","20150518","flatbush","mom shot while watching prospect park little league game lucky she says"
"flatbush","www.dnainfo.com/new-york/20150428/prospect-lefferts-gardens/street-art-project-featuring-citys-immigrants-comes-brooklyn","20150428","prospect-lefferts-gardens","street art project featuring citys immigrants comes brooklyn"
